Total AP information:
fault : fault           [63]
idle  : idle            [9]
nor   : normal          [2303]
ExtraInfo : Extra information
P     : insufficient power supply
---------------------------------------------------------------------------------------------------------------------------------------------------------------
ID    MAC            Name                                Group                   IP              Type            State  STA Uptime           ExtraInfo
168   8866-3904-03e0 UPO12-B01-FL06-AP-10                MSK-UPO-01-FLXX         10.14.1.59      AP6150DN        nor    3   15D:16H:47M:27S  -
169   04b0-e749-e660 04b0-e749-e660                      MSK-UPO-01-FLXX         10.14.1.182     AP6150DN        nor    0   15D:16H:47M:25S  -
170   04b0-e74a-09e0 04b0-e74a-09e0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.70      AP6150DN        nor    0   15D:16H:47M:26S  -
171   745a-aae4-2840 745a-aae4-2840                      MSK-UPO-01-FLXX         10.14.1.32      AP5130DN        nor    0   15D:16H:47M:24S  -
172   8866-3904-06a0 UPO12-B01-FL04-AP-12                MSK-UPO-01-FLXX         10.14.1.47      AP6150DN        nor    0   15D:16H:47M:22S  -
173   8866-3904-0460 UPO12-B01-FL06-AP-09                MSK-UPO-MONITOR         10.14.1.53      AP6150DN        nor    0   15D:16H:47M:24S  -
174   8866-3904-2320 UPO12-B01-FL03-AP-22                MSK-UPO-01-FLXX         10.14.1.201     AP6150DN        nor    2   15D:16H:47M:19S  -
175   04b0-e749-eb00 UPO12-B01-FL06-AP-05                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.184     AP6150DN        nor    1   15D:16H:47M:21S  -
176   8866-3904-22e0 UPO12-B01-FL04-AP-14                MSK-UPO-01-FLXX         10.14.1.197     AP6150DN        nor    0   15D:16H:47M:19S  -
177   8866-3904-06c0 8866-3904-06c0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.65      AP6150DN        nor    0   15D:16H:47M:22S  -
178   8866-3904-0740 UPO12-B01-FL04-AP-22                MSK-UPO-MONITOR         10.14.1.195     AP6150DN        nor    0   15D:16H:47M:22S  -
179   8866-3904-0ee0 UPO12-B01-FL02-AP-19                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.52      AP6150DN        nor    1   15D:16H:47M:21S  -
180   04b0-e749-ec20 UPO12-B01-FL03-AP-07                MSK-UPO-MONITOR         10.14.1.55      AP6150DN        nor    0   15D:16H:47M:21S  -
181   8866-3903-fbc0 UPO12-B01-FL02-AP-02                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.61      AP6150DN        nor    1   15D:16H:47M:20S  -
182   8866-3903-fc20 UPO12-B01-FL02-AP-01                MSK-UPO-MONITOR         10.14.1.62      AP6150DN        nor    0   15D:16H:47M:19S  -
183   8866-3904-0860 UPO12-B01-FL07-AP-31                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.48      AP6150DN        nor    2   15D:16H:47M:19S  -
184   8866-3903-e240 UPO12-B01-FL07-AP-16                MSK-UPO-01-FLXX         10.14.1.64      AP6150DN        nor    2   15D:16H:47M:17S  -
185   8866-3904-0600 8866-3904-0600                      MSK-UPO-01-FLXX         10.14.1.51      AP6150DN        nor    2   15D:16H:47M:16S  -
186   04b0-e74a-0c60 UPO12-B01-FL05-AP-10                MSK-UPO-01-FLXX         10.14.1.44      AP6150DN        nor    0   15D:16H:47M:15S  -
187   8866-3904-0480 UPO12-B01-FL02-AP-30                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.41      AP6150DN        nor    1   15D:16H:47M:17S  -
188   8866-3904-1fe0 8866-3904-1fe0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.45      AP6150DN        nor    0   15D:16H:47M:16S  -
189   a08c-f8d2-2b20 SPB-9055-1871-CCC-AP.2B20           CCC-Common-Group        100.120.245.18  AP6150DN        nor    0   1D:18H:49M:4S    -
190   04b0-e749-ed80 UPO12-B01-FL03-AP-18                MSK-UPO-MONITOR         10.14.1.228     AP6150DN        nor    0   15D:16H:47M:15S  -
191   8866-3903-f4c0 UPO12-B01-FL04-AP-13                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.57      AP6150DN        nor    1   15D:16H:47M:15S  -
192   04b0-e749-e340 04b0-e749-e340                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.42      AP6150DN        nor    0   15D:16H:47M:14S  -
193   8866-3904-0700 UPO12-B01-FL05-AP-19                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.49      AP6150DN        nor    1   15D:16H:47M:14S  -
194   0425-c58b-97c0 UPO12-B01-FL05-AP-24                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.25      AP6150DN        nor    0   15D:16H:47M:14S  -
195   0425-c58b-96c0 UPO12-B01-FL05-AP-16                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.46      AP6150DN        nor    0   15D:16H:47M:13S  -
196   745a-aae4-2da0 745a-aae4-2da0                      MSK-UPO-01-FLXX         10.14.1.39      AP5130DN        nor    17  15D:16H:47M:11S  -
197   8866-3904-0120 UPO12-B01-FL02-AP-05                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.33      AP6150DN        nor    0   15D:16H:47M:12S  -
198   8866-3903-e1e0 UPO12-B01-FL07-AP-13                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.35      AP6150DN        nor    0   15D:16H:47M:11S  -
199   04b0-e749-eaa0 UPO12-B01-FL06-AP-04                MSK-UPO-01-FLXX         10.14.1.8       AP6150DN        nor    2   15D:16H:47M:9S   -
200   04b0-e749-ef40 UPO12-B01-FL04-AP-19                MSK-UPO-01-FLXX         10.14.1.38      AP6150DN        nor    0   15D:16H:47M:8S   -
201   8866-3904-1f60 UPO12-B01-FL07-AP-30                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.34      AP6150DN        nor    0   15D:16H:47M:11S  -
202   8866-3904-1fc0 UPO12-B01-FL07-AP-20                MSK-UPO-01-FLXX         10.14.1.40      AP6150DN        nor    2   15D:16H:47M:7S   -
203   a08c-f8d2-2a00 SPB-9055-1871-CCC-AP.2A00           CCC-Common-Group        100.120.245.19  AP6150DN        nor    0   1D:18H:48M:41S   -
204   04b0-e74a-0cc0 UPO12-B01-FL05-AP-03                MSK-UPO-01-FLXX         10.14.1.43      AP6150DN        nor    0   15D:16H:47M:7S   -
205   8866-3903-fde0 8866-3903-fde0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.242     AP6150DN        nor    1   15D:16H:47M:9S   -
206   04b0-e749-f020 UPO12-B01-FL06-AP-27                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.29      AP6150DN        nor    0   15D:16H:47M:7S   -
207   04b0-e749-ea00 UPO12-B01-FL03-AP-09                MSK-UPO-01-FLXX         10.14.1.28      AP6150DN        nor    0   15D:16H:47M:4S   -
208   04b0-e749-eb60 UPO12-B01-FL06-AP-17                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.16      AP6150DN        nor    15  9D:3H:48M:15S    -
209   8866-3904-05e0 UPO12-B01-FL02-AP-21                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.17      AP6150DN        nor    0   15D:16H:47M:8S   -
210   04b0-e749-e4a0 04b0-e749-e4a0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.22      AP6150DN        nor    0   15D:16H:47M:7S   -
211   8866-3903-e1a0 8866-3903-e1a0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.19      AP6150DN        nor    0   15D:16H:47M:7S   -
212   8866-3904-0180 UPO12-B01-FL02-AP-09                MSK-UPO-01-FLXX         10.14.1.14      AP6150DN        nor    1   15D:16H:47M:4S   -
213   8866-3904-26c0 UPO12-B01-FL06-AP-06                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.11      AP6150DN        nor    5   15D:16H:47M:6S   -
214   04b0-e749-ecc0 UPO12-B01-FL04-AP-08                MSK-UPO-MONITOR         10.14.1.37      AP6150DN        nor    0   15D:16H:47M:6S   -
215   8866-3904-0560 UPO12-B01-FL07-AP-27                MSK-UPO-01-FLXX         10.14.1.20      AP6150DN        nor    1   15D:16H:47M:2S   -
216   04b0-e74a-20c0 UPO12-B01-FL05-AP-06                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.36      AP6150DN        nor    0   15D:16H:47M:5S   -
217   9835-ed80-1880 UPO12-B01-CH-FL03-AP-03             MSK-UPO-01-FLXX         10.14.1.5       AP7052DN        nor    0   15D:16H:47M:5S   P
218   8866-3904-22c0 UPO12-B01-FL04-AP-16                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.26      AP6150DN        nor    0   15D:16H:47M:4S   -
219   9835-ed80-18a0 UPO12-B01-CH-FL03-AP-04             MSK-UPO-03-FLXX-ONLY_5G 10.14.1.6       AP7052DN        nor    0   15D:16H:47M:5S   P
220   9835-ed80-1220 UPO12-B01-CH-FL03-AP-07             MSK-UPO-01-FL03-ONLY_5G 10.14.1.248     AP7052DN        nor    0   15D:16H:47M:5S   P
221   04b0-e749-ed60 UPO12-B01-FL03-AP-12                MSK-UPO-MONITOR         10.14.1.30      AP6150DN        nor    0   15D:16H:47M:4S   -
222   8866-3904-26a0 UPO12-B01-FL06-AP-12                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.220     AP6150DN        nor    4   15D:16H:47M:3S   -
223   8866-3904-2360 UPO12-B01-FL03-AP-04                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.18      AP6150DN        nor    6   15D:16H:47M:3S   -
224   8866-3903-f820 UPO12-B01-FL12-AP-18                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.7       AP6150DN        nor    2   4D:22H:36M:22S   -
225   8866-3903-de20 UPO12-B01-FL07-AP-24                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.227     AP6150DN        nor    0   15D:16H:47M:2S   -
226   8866-3904-02a0 UPO12-B01-FL02-AP-27                MSK-UPO-MONITOR         10.14.1.224     AP6150DN        nor    0   15D:16H:47M:2S   -
227   8866-3904-04a0 UPO12-B01-FL02-AP-22                MSK-UPO-MONITOR         10.14.1.21      AP6150DN        nor    0   15D:16H:47M:1S   -
228   8866-3904-19c0 UPO12-B01-FL11-AP-18                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.5       AP6150DN        nor    0   4D:22H:36M:21S   -
229   8866-3904-0400 UPO12-B01-FL05-AP-20                MSK-UPO-MONITOR         10.14.1.237     AP6150DN        nor    0   15D:16H:47M:0S   -
230   9835-ed80-18e0 UPO12-B01-CH-FL03-AP-02             MSK-UPO-MONITOR         10.14.1.7       AP7052DN        nor    0   15D:16H:47M:0S   P
231   04b0-e749-e700 UPO12-B01-FL03-AP-06                MSK-UPO-01-FLXX         10.14.1.12      AP6150DN        nor    1   15D:16H:46M:55S  -
232   9835-ed80-1820 UPO12-B01-CH-FL03-AP-05             MSK-UPO-MONITOR         10.14.1.3       AP7052DN        nor    0   15D:16H:46M:58S  P
233   04b0-e74a-17e0 UPO12-B01-FL05-AP-22                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.13      AP6150DN        nor    1   15D:16H:46M:56S  -
234   0425-c58b-97e0 UPO12-B01-FL05-AP-01                MSK-UPO-01-FLXX         10.14.1.236     AP6150DN        nor    1   15D:16H:46M:53S  -
235   8866-3904-2480 UPO12-B01-FL06-AP-22                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.2       AP6150DN        nor    1   15D:16H:46M:50S  -
236   8866-3904-03c0 UPO12-B01-FL02-AP-17                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.10      AP6150DN        nor    0   15D:16H:46M:50S  -
237   8866-3903-e200 UPO12-B01-FL07-AP-21                MSK-UPO-MONITOR         10.14.1.4       AP6150DN        nor    0   15D:16H:46M:47S  -
238   8866-3904-05c0 UPO12-B01-FL07-AP-02                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.23      AP6150DN        nor    0   15D:16H:46M:13S  -
239   04b0-e74a-2180 UPO12-B01-FL05-AP-26                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.125     AP6150DN        nor    1   15D:16H:46M:11S  -
240   8866-3904-1820 NSB-8047-0001-CCC-AP.1820           CCC-Common-Group        100.106.0.102   AP6150DN        nor    0   1D:18H:48M:49S   -
241   8866-3904-0f40 UPO12-B01-FL07-AP-26                MSK-UPO-MONITOR         10.14.1.128     AP6150DN        nor    0   15D:16H:46M:12S  -
242   8866-3904-06e0 8866-3904-06e0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.131     AP6150DN        nor    0   15D:16H:46M:10S  -
243   8866-3903-fca0 UPO12-B01-FL13-AP-26                MSK-UPO-01-FLXX         10.14.2.36      AP6150DN        nor    0   4D:22H:36M:19S   -
244   8866-3904-0880 UPO12-B01-FL07-AP-32                MSK-UPO-MONITOR         10.14.1.126     AP6150DN        nor    0   15D:16H:46M:9S   -
245   8866-3904-0420 UPO12-B01-FL04-AP-23                MSK-UPO-01-FLXX         10.14.1.9       AP6150DN        nor    1   15D:16H:46M:6S   -
246   04b0-e749-ec40 UPO12-B01-FL03-AP-15                MSK-UPO-01-FLXX         10.14.1.134     AP6150DN        nor    0   15D:16H:46M:5S   -
247   04b0-e749-efa0 UPO12-B01-FL06-AP-01                MSK-UPO-01-FLXX         10.14.1.129     AP6150DN        nor    0   15D:16H:46M:4S   -
248   04b0-e749-e460 UPO12-B01-FL04-AP-27                MSK-UPO-MONITOR         10.14.1.106     AP6150DN        nor    0   15D:16H:46M:7S   -
249   8866-3904-0580 UPO12-B01-FL02-AP-28                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.130     AP6150DN        nor    3   15D:16H:46M:6S   -
250   04b0-e749-e360 UPO12-B01-FL04-AP-25                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.132     AP6150DN        nor    0   15D:16H:46M:5S   -
251   04b0-e749-ef80 UPO12-B01-FL04-AP-20                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.133     AP6150DN        nor    0   15D:16H:46M:6S   -
252   8866-3904-10a0 UPO12-B01-FL12-AP-12                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.13      AP6150DN        nor    0   4D:22H:36M:26S   -
253   8866-3903-f1c0 UPO12-B01-FL09-AP-11                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.12      AP6150DN        nor    0   4D:22H:37M:27S   -
254   8866-3903-f940 UPO12-B01-FL12-AP-06                MSK-UPO-01-FLXX         10.14.2.8       AP6150DN        nor    4   4D:22H:36M:17S   -
255   745a-aae4-2600 1.02.006/02-aae4-2600               MSK-UPO-01-FLXX         10.14.1.135     AP5130DN        nor    4   15D:16H:46M:3S   -
256   8866-3904-2380 UPO12-B01-FL04-AP-07                MSK-UPO-01-FLXX         10.14.1.174     AP6150DN        nor    1   15D:16H:44M:18S  -
257   04b0-e749-e3e0 04b0-e749-e3e0                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.141     AP6150DN        nor    3   15D:16H:46M:2S   -
258   8866-3904-25c0 UPO12-B01-FL06-AP-24                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.127     AP6150DN        nor    3   15D:16H:46M:3S   -
259   04b0-e74a-1680 UPO12-B01-FL05-AP-07                MSK-UPO-01-FLXX         10.14.1.146     AP6150DN        nor    1   15D:16H:46M:0S   -
260   8866-3904-2060 UPO12-B01-FL07-AP-29                MSK-UPO-MONITOR         10.14.1.150     AP6150DN        nor    0   15D:16H:46M:2S   -
261   04b0-e749-ef20 UPO12-B01-FL04-AP-17                MSK-UPO-MONITOR         10.14.1.149     AP6150DN        nor    0   15D:16H:46M:1S   -
262   8866-3904-16e0 UPO12-B01-FL11-AP-13                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.38      AP6150DN        nor    2   4D:22H:36M:0S    -
263   0425-c58b-97a0 UPO12-B01-FL05-AP-04                MSK-UPO-MONITOR         10.14.1.140     AP6150DN        nor    0   15D:16H:46M:1S   -
264   8866-3903-f8c0 UPO12-B01-FL12-AP-16                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.3       AP6150DN        nor    0   4D:22H:36M:7S    -
265   04b0-e749-e480 04b0-e749-e480                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.144     AP6150DN        nor    0   15D:16H:46M:0S   -
266   8866-3903-f980 UPO12-B01-FL02-AP-03                MSK-UPO-MONITOR         10.14.1.145     AP6150DN        nor    0   15D:16H:45M:59S  -
267   8866-3903-e180 UPO12-B01-FL07-AP-23                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.157     AP6150DN        nor    1   15D:16H:45M:58S  -
268   8866-3904-01c0 UPO12-B01-FL02-AP-07                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.147     AP6150DN        nor    0   15D:16H:45M:58S  -
269   8866-3904-2600 UPO12-B01-FL06-AP-20                MSK-UPO-01-FLXX         10.14.1.153     AP6150DN        nor    1   15D:16H:45M:56S  -
270   8866-3904-05a0 UPO12-B01-FL06-AP-13                MSK-UPO-01-FLXX         10.14.1.98      AP6150DN        nor    0   15D:16H:45M:55S  -
271   04b0-e74a-1640 UPO12-B01-FL05-AP-05                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.156     AP6150DN        nor    3   15D:16H:45M:57S  -
272   04b0-e749-e860 04b0-e749-e860                      MSK-UPO-01-FLXX         10.14.1.155     AP6150DN        nor    5   15D:16H:45M:54S  -
273   8866-3903-f460 UPO12-B01-FL10-AP-17                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.40      AP6150DN        nor    0   4D:22H:36M:28S   -
274   8866-3904-02e0 UPO12-B01-FL07-AP-03                MSK-UPO-01-FLXX         10.14.1.80      AP6150DN        nor    0   15D:16H:45M:52S  -
275   8866-3904-1720 UPO12-B01-FL11-AP-08                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.32      AP6150DN        nor    0   4D:22H:35M:58S   -
276   8866-3903-f520 UPO12-B01-FL10-AP-21                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.75      AP6150DN        nor    0   4D:22H:36M:10S   -
277   8866-3903-f4e0 UPO12-B01-FL10-AP-16                MSK-UPO-MONITOR         10.14.2.21      AP6150DN        nor    0   4D:22H:36M:28S   -
278   8866-3904-04e0 UPO12-B01-FL04-AP-03                MSK-UPO-01-FLXX         10.14.1.163     AP6150DN        nor    0   15D:16H:45M:49S  -
279   8866-3904-1ce0 UPO12-B01-FL09-AP-22                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.2       AP6150DN        nor    0   4D:22H:36M:0S    -
280   8866-3904-1da0 UPO12-B01-FL13-AP-25                MSK-UPO-01-FLXX         10.14.2.48      AP6150DN        nor    0   4D:22H:36M:1S    -
281   8866-3904-1b20 UPO12-B01-FL09-AP-03                MSK-UPO-MONITOR         10.14.2.24      AP6150DN        nor    0   4D:22H:36M:21S   -
282   04b0-e74a-16c0 UPO12-B01-FL05-AP-14                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.89      AP6150DN        nor    2   15D:16H:45M:51S  -
283   8866-3903-fe40 UPO12-B01-FL09-AP-10                MSK-UPO-01-FLXX         10.14.2.116     AP6150DN        nor    0   4D:22H:37M:25S   -
284   8866-3904-0380 8866-3904-0380                      MSK-UPO-01-FLXX-ONLY_5G 10.14.1.171     AP6150DN        nor    2   15D:16H:45M:50S  -
285   8866-3904-1c00 UPO12-B01-FL13-AP-01                MSK-UPO-01-FLXX         10.14.2.25      AP6150DN        nor    2   4D:22H:36M:24S   -
286   8866-3903-f7e0 UPO12-B01-FL10-AP-20                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.22      AP6150DN        nor    2   4D:22H:36M:8S    -
287   04b0-e749-e380 UPO12-B01-FL04-AP-24                MSK-UPO-01-FLXX         10.14.1.161     AP6150DN        nor    1   15D:16H:45M:47S  -
288   8866-3903-f920 UPO12-B01-FL12-AP-20                MSK-UPO-01-FLXX         10.14.2.15      AP6150DN        nor    2   4D:22H:36M:23S   -
289   8866-3904-1f80 UPO12-B01-FL07-AP-22                MSK-UPO-01-FLXX-ONLY_5G 10.14.1.168     AP6150DN        nor    0   15D:16H:45M:47S  -
290   8866-3903-f7c0 UPO12-B01-FL10-AP-11                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.52      AP6150DN        nor    1   4D:22H:35M:59S   -
291   8866-3903-f800 UPO12-B01-FL10-AP-09                MSK-UPO-01-FLXX         10.14.2.17      AP6150DN        nor    0   4D:22H:36M:19S   -
292   8866-3904-0220 UPO12-B01-FL02-AP-06                MSK-UPO-MONITOR         10.14.1.159     AP6150DN        nor    0   15D:16H:45M:47S  -
293   04b0-e74a-1840 UPO12-B01-FL05-AP-17                MSK-UPO-01-FLXX         10.14.1.164     AP6150DN        nor    2   15D:16H:45M:40S  -
294   8866-3904-0b80 UPO12-B01-FL13-AP-15                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.44      AP6150DN        nor    0   4D:22H:36M:3S    -
295   8866-3904-0660 UPO12-B01-FL07-AP-19                MSK-UPO-MONITOR         10.14.1.158     AP6150DN        nor    0   15D:16H:45M:40S  -
296   8866-3904-1e60 UPO12-B01-FL13-AP-04                MSK-UPO-MONITOR         10.14.2.19      AP6150DN        nor    0   4D:22H:35M:49S   -
297   8866-3903-f880 UPO12-B01-FL08-AP-02                MSK-UPO-MONITOR         10.14.2.53      AP6150DN        nor    0   4D:22H:37M:8S    -
298   8866-3903-fea0 UPO12-B01-FL09-AP-06                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.4       AP6150DN        nor    0   4D:22H:36M:4S    -
299   8866-3904-1b40 UPO12-B01-FL12-AP-14                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.23      AP6150DN        nor    4   4D:22H:36M:23S   -
300   8866-3903-f9e0 UPO12-B01-FL10-AP-05                MSK-UPO-01-FLXX         10.14.2.27      AP6150DN        nor    1   4D:22H:35M:57S   -
301   8866-3903-f420 UPO12-B01-FL11-AP-25                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.91      AP6150DN        nor    1   4D:22H:36M:23S   -
302   8866-3904-1a40 8866-3904-1a40                      MSK-UPO-01-FLXX-ONLY_5G 10.14.2.6       AP6150DN        nor    2   4D:22H:36M:27S   -
303   8866-3904-15a0 UPO12-B01-FL11-AP-12                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.37      AP6150DN        nor    1   4D:22H:36M:0S    -
304   8866-3904-1d60 UPO12-B01-FL09-AP-21                MSK-UPO-01-FLXX         10.14.2.9       AP6150DN        nor    1   4D:22H:36M:23S   -
305   8866-3903-fb80 UPO12-B01-FL09-AP-23                MSK-UPO-01-FLXX         10.14.2.124     AP6150DN        nor    1   4D:22H:36M:15S   -
306   8866-3903-fc00 UPO12-B01-FL12-AP-07                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.46      AP6150DN        nor    1   4D:22H:36M:3S    -
307   8866-3904-17a0 UPO12-B01-FL11-AP-04                MSK-UPO-01-FLXX         10.14.2.64      AP6150DN        nor    1   4D:22H:36M:10S   -
308   8866-3903-ff00 UPO12-B01-FL09-AP-15                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.47      AP6150DN        nor    0   4D:22H:36M:24S   -
309   8866-3903-f5a0 UPO12-B01-FL08-AP-17                MSK-UPO-01-FLXX-ONLY_5G 10.14.2.26      AP6150DN        nor    0   4D:22H:36M:17S   -
310   8866-3903-f3c0 UPO12-B01-FL11-AP-07                MSK-UPO-01-FLXX         10.14.2.68      AP6150DN        nor    1   4D:22H:36M:17S   -
311   8866-3903-f400 UPO12-B01-FL13-AP-18                MSK-UPO-01-FLXX         10.14.2.79      AP6150DN        nor    1   4D:22H:36M:22S   -
312   8866-3904-0b20 UPO12-B01-FL13-AP-08                MSK-UPO-01-FLXX         10.14.2.35      AP6150DN        nor    4   4D:22H:36M:10S   -
